video,frame_count,hand_motion_sum,hand_motion_mean,hand_motion_std,hand_motion_max,body_motion_sum,body_motion_mean,body_motion_std,body_motion_max,upper_body_angle_mean,upper_body_angle_std,upper_body_angle_max,upper_body_angle_min,arm_extension_mean,arm_extension_std,arm_extension_max,arm_extension_min
C021_A17_SY15_P07_S13_01NAS.mp4,601,1.7307855444935523,0.029335348211755125,0.030701804131267482,0.15118480811922685,0.8365955828010108,0.014179586149169674,0.009895102687561408,0.0369318325841902,20.579280445811502,51.7214445283251,177.00158374819125,-125.58891668606022,0.15836383738402585,0.03488379935937489,0.20343125654274877,0.08497503193455062
C021_A17_SY15_P07_S13_01NBS.mp4,601,1.9778552435673988,0.033522970229955915,0.03059771878665356,0.16298297607643344,0.5471424330154288,0.009273600559583537,0.007850718020578379,0.03080224590007412,-19.175738630697506,63.85078070133136,139.4193194582822,-173.13241017605134,0.13384741364638783,0.045057580254929806,0.1966906911201277,0.03307080009707122
C021_A17_SY15_P07_S14_01DAS.mp4,601,1.8760295856502338,0.0317971116211904,0.03317702875105754,0.16718025544428194,0.380649091938805,0.006451679524386525,0.00556891999918839,0.023420353352837216,-59.56287823462146,58.66726246759195,19.623030856548255,-176.07541774108415,0.183593035358702,0.039072991410093946,0.23108484290060965,0.07866032636300993
C021_A17_SY15_P07_S14_01DBS.mp4,601,2.077863419458689,0.035218024058621844,0.048894816580655025,0.25064834242218054,1.226671171646586,0.020791036807569253,0.058017500224363625,0.32741788534631194,25.55902534337745,67.68199168354563,178.48821830846472,-177.69359718962536,0.14518000618509955,0.07566856384239405,0.2705477565691933,0.03594871821913731
C021_A17_SY16_P01_S01_01DAS.mp4,600,0.38553176085665175,0.0065344366246890126,0.013068269653469135,0.08796431204604815,0.1003379281315391,0.0017006428496871035,0.002169050691682129,0.012040939857077347,3.892984596943856,4.429236606152636,12.126790093261848,-1.7258484258524596,0.11864982058422638,0.03557176704342651,0.15875873719344116,0.07527524516511838
C021_A17_SY16_P01_S01_01DBS.mp4,600,0.3111841770519755,0.005274308085626703,0.014258452950199646,0.08437701828950189,0.14573125746914584,0.00247002131303637,0.0024103727089271106,0.015246272911244259,14.417192830708695,5.493563605687594,25.399539080784237,3.097073969493194,0.1294741584047929,0.03776311848271059,0.17470649262331142,0.08881963062773582
C021_A17_SY16_P01_S02_01DAS.mp4,600,0.7668294008887494,0.013453147384013148,0.02034285505984099,0.12023017504443903,0.5638096142733129,0.009891396741637068,0.021374923600861476,0.09455388369877017,-35.75157726577742,26.917914162741777,11.709820422954149,-134.55673891650991,0.0992618451650248,0.0399096757860943,0.166537191899784,0.04647647036777665
C021_A17_SY16_P01_S02_01DBS.mp4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C021_A18_SY15_P01_S01_01DAS.mp4,600,1.1649648050415644,0.01974516618714516,0.016038907091623814,0.06413096602796885,0.7543518810499155,0.01278562510254094,0.008901395099658179,0.02844337666192442,12.969841439030427,18.246808297446627,86.37074179037964,-23.21762843844806,0.12494549447051112,0.04656279225343714,0.1840533849958513,0.030447571302866835
C021_A18_SY15_P01_S01_01DBS.mp4,600,1.2501676943038538,0.021189282954302606,0.017631014756916655,0.09262751269182345,0.6689692591625884,0.01133846201970489,0.008239034549235906,0.028326863669918788,26.912731916473998,62.63334791876078,171.0995684682709,-161.2415563637319,0.15063946435834766,0.03960104202594858,0.2140571097534594,0.07631687109801813
C021_A18_SY15_P01_S01_02DAS.mp4,600,1.2370419032685818,0.02096681191980647,0.021632752116751287,0.0912309289095208,0.5558291888247513,0.00942083370889409,0.008402918955400596,0.03149776736640082,25.034901678406026,32.540928892026635,141.61531309730108,-102.75444572544116,0.12004747066262876,0.049287159213017004,0.18107929732606817,0.051687090504369614
C021_A18_SY15_P01_S01_02DBS.mp4,600,1.4864621533590554,0.025194273785746703,0.017977835682822754,0.0705008138038819,0.7880953635037332,0.01335754853396158,0.008319132373688505,0.030467672050036625,34.59779493907474,64.4525983201278,176.94263608900852,-156.0729231874709,0.1545509478287935,0.045626097574394536,0.2213839215546236,0.07694110445433378
C021_A18_SY15_P01_S02_01DAS.mp4,600,2.0373471606582005,0.03453130780776611,0.033226571705518154,0.14957353355980224,1.1954040921952462,0.020261086308394002,0.035240989754433856,0.20809244372036004,-17.491155730266403,97.64364013990287,176.40480742317283,-179.9741867339955,0.12455614523972755,0.04065845868895174,0.2187007893851824,0.048347933164789296
C021_A18_SY15_P01_S02_01DBS.mp4,600,1.589135703701512,0.027398891443129517,0.013525456969677862,0.06320178394552846,0.9645505635987466,0.01663018213101287,0.008399313024376957,0.04483647875377176,-14.253283459016911,54.798092215005184,169.48746646496656,-177.86002701750536,0.11357165145119345,0.034089482307530346,0.16251455281916377,0.02389086037509776
