video,frame_count,hand_motion,body_motion,upper_body_angle,arm_extension
C021_A21_SY15_P07_S12_01NAS.mp4,601,2.7955232850725538,0.7797429123175973,-11.750866926165543,0.14708512250979106
C021_A19_SY15_P01_S07_01DAS.mp4,600,2.3481823203783785,1.4434817036522938,22.515619701330348,0.17321383243701224
C021_A20_SY17_P07_S03_01DAS.mp4,600,0.7511563020635572,0.7402227172726037,-56.05777817239409,0.16928149317692387
C021_A18_SY15_P07_S06_02DBS.mp4,600,1.1905080834588158,0.7722293545253975,24.70868655896439,0.13341657345521735
C021_A19_SY15_P07_S01_02DAS.mp4,601,1.1272791883748836,0.893130619082221,9.583754966169161,0.15538435313033075
C021_A18_SY15_P01_S04_01DAS.mp4,600,1.9208125694406313,1.171023458595395,-15.76698859594873,0.1619048880414625
C021_A20_SY15_P01_S07_01DBS.mp4,600,1.5682542933679517,1.0929510303931214,23.65308012470995,0.15612684700830542
C021_A17_SY15_P07_S01_01DAS.mp4,601,0.9861356661463725,0.412273258628563,11.852536584281989,0.11409736188364906
C021_A18_SY16_P07_S14_02DBS.mp4,601,0.6328745645301587,0.14281913923540057,47.46448683476672,0.17484185969180432
C021_A18_SY17_P07_S03_01DBS.mp4,600,1.035496478063553,0.5154696235208798,-28.90892492782236,0.12584836371812447
C021_A20_SY16_P07_S07_01DBS.mp4,600,0.17627974275953787,0.12260009860614454,12.514927432119043,0.1601002699957103
C021_A21_SY16_P07_S02_01DAS.mp4,601,0.48086295107874666,0.10164008332390735,-2.33555420200018,0.10651462209579683
